iter	Passed	Remaining
6506	5545226	2976713
6507	5546019	2975829
6508	5546903	2974994
6509	5547788	2974159
6510	5548566	2973268
6511	5549441	2972427
6512	5550328	2971594
6513	5551216	2970761
6514	5552100	2969926
6515	5552988	2969093
6516	5553776	2968206
6517	5554651	2967366
6518	5555546	2966537
6519	5556430	2965702
6520	5557220	2964816
6521	5558010	2963931
6522	5558886	2963091
6523	5559771	2962257
6524	5560659	2961423
6525	5561536	2960584
6526	5562426	2959753
6527	5563304	2958914
6528	5564179	2958074
6529	5565066	2957240
6530	5565943	2956401
6531	5566719	2955508
6532	5567591	2954666
6533	5568473	2953830
6534	5569270	2952949
6535	5570058	2952062
6536	5570847	2951176
6537	5571718	2950334
6538	5572605	2949501
6539	5573491	2948666
6540	5574371	2947829
6541	5575163	2946945
6542	5576046	2946109
6543	5576921	2945269
6544	5577805	2944433
6545	5578603	2943552
6546	5579390	2942666
6547	5580264	2941825
6548	5581055	2940940
6549	5581846	2940056
6550	5582645	2939176
6551	5583526	2938339
6552	5584405	2937501
6553	5585294	2936668
6554	5586086	2935784
6555	5586866	2934894
6556	5587657	2934010
6557	5588530	2933168
6558	5589405	2932329
6559	5590196	2931444
6560	5590989	2930561
6561	5591790	2929682
6562	5592671	2928845
6563	5593562	2928013
6564	5594351	2927128
6565	5595140	2926243
6566	5596019	2925405
6567	5596807	2924519
6568	5597603	2923637
6569	5598399	2922756
6570	5599190	2921872
6571	5600073	2921036
6572	5600853	2920146
6573	5601742	2919314
6574	5602620	2918475
6575	5603485	2917629
6576	5604270	2916742
6577	5605154	2915907
6578	5606031	2915068
6579	5606919	2914235
6580	5607805	2913400
6581	5608603	2912519
6582	5609476	2911678
6583	5610259	2910790
6584	5611050	2909906
6585	5611829	2909016
6586	5612716	2908182
6587	5613599	2907347
6588	5614492	2906515
6589	5615367	2905675
6590	5616235	2904831
6591	5617118	2903995
6592	5618002	2903160
6593	5618874	2902318
6594	5619760	2901483
6595	5620637	2900644
6596	5621424	2899758
6597	5622306	2898921
6598	5623101	2898040
6599	5623989	2897206
6600	5624788	2896327
6601	5625575	2895441
6602	5626449	2894600
6603	5627239	2893716
6604	5628132	2892885
6605	5629015	2892049
6606	5629892	2891210
6607	5630687	2890328
6608	5631568	2889491
6609	5632359	2888607
6610	5633235	2887767
6611	5634030	2886886
6612	5634913	2886050
6613	5635792	2885212
6614	5636591	2884332
6615	5637389	2883453
6616	5638163	2882561
6617	5639042	2881723
6618	5639838	2880841
6619	5640636	2879962
6620	5641517	2879125
6621	5642403	2878290
6622	5643290	2877456
6623	5644173	2876620
6624	5645051	2875780
6625	5645940	2874947
6626	5646813	2874106
6627	5647605	2873223
6628	5648494	2872390
6629	5649377	2871553
6630	5650167	2870670
6631	5651041	2869829
6632	5651829	2868944
6633	5652715	2868109
6634	5653598	2867273
6635	5654387	2866389
6636	5655260	2865548
6637	5656146	2864712
6638	5656943	2863833
6639	5657824	2862995
6640	5658703	2862157
6641	5659584	2861319
6642	5660463	2860481
6643	5661334	2859638
6644	5662213	2858799
6645	5663090	2857960
6646	5663881	2857077
6647	5664680	2856198
6648	5665559	2855360
6649	5666355	2854480
6650	5667136	2853591
6651	5668022	2852756
6652	5668809	2851872
6653	5669601	2850989
6654	5670492	2850157
6655	5671275	2849270
6656	5672073	2848391
6657	5672955	2847554
6658	5673746	2846671
6659	5674634	2845837
6660	5675530	2845007
6661	5676318	2844123
6662	5677204	2843288
6663	5678084	2842450
6664	5678967	2841614
6665	5679758	2840731
6666	5680650	2839899
6667	5681442	2839017
6668	5682382	2838209
6669	5683265	2837372
6670	5684137	2836530
6671	5685023	2835695
6672	5685894	2834852
6673	5686678	2833966
6674	5687568	2833133
6675	5688453	2832297
6676	5689326	2831455
6677	5690103	2830566
6678	5690989	2829731
6679	5691773	2828845
6680	5692660	2828010
6681	5693550	2827177
6682	5694340	2826294
6683	5695227	2825459
6684	5696012	2824574
6685	5696889	2823734
6686	5697681	2822853
6687	5698473	2821971
6688	5699352	2821132
6689	5700243	2820299
6690	5701025	2819413
6691	5701915	2818579
6692	5702796	2817741
6693	5703681	2816906
6694	5704564	2816069
6695	5705341	2815180
6696	5706230	2814346
6697	5707018	2813462
6698	5707902	2812626
6699	5708783	2811788
6700	5709670	2810954
6701	5710553	2810117
6702	5711436	2809280
6703	5712324	2808445
6704	5713105	2807559
6705	5713986	2806720
6706	5714778	2805839
6707	5715562	2804953
6708	5716450	2804119
6709	5717321	2803276
6710	5718118	2802397
6711	5719011	2801565
6712	5719898	2800730
6713	5720790	2799898
6714	5721680	2799064
6715	5722466	2798180
6716	5723353	2797345
6717	5724140	2796461
6718	5725013	2795619
6719	5725792	2794732
6720	5726680	2793897
6721	5727471	2793015
6722	5728358	2792180
6723	5729242	2791344
6724	5730112	2790500
6725	5730905	2789620
6726	5731791	2788784
6727	5732675	2787948
6728	5733464	2787065
6729	5734343	2786226
6730	5735122	2785338
6731	5735909	2784455
6732	5736796	2783620
6733	5737681	2782784
6734	5738563	2781946
6735	5739449	2781111
6736	5740332	2780273
6737	5741224	2779441
6738	5742108	2778604
6739	5742992	2777767
6740	5743877	2776931
6741	5744671	2776051
6742	5745452	2775165
6743	5746335	2774328
6744	5747210	2773486
6745	5748000	2772604
6746	5748875	2771764
6747	5749757	2770926
6748	5750637	2770087
6749	5751521	2769251
6750	5752315	2768370
6751	5753198	2767533
6752	5753975	2766645
6753	5754772	2765767
6754	5755565	2764886
6755	5756451	2764050
6756	5757338	2763215
6757	5758223	2762379
6758	5759105	2761541
6759	5759997	2760708
6760	5760881	2759871
6761	5761759	2759032
6762	5762552	2758152
6763	5763435	2757314
6764	5764233	2756437
6765	5765023	2755554
6766	5765908	2754718
6767	5766794	2753882
6768	5767677	2753045
6769	5768559	2752208
6770	5769436	2751367
6771	5770224	2750485
6772	5771095	2749641
6773	5771969	2748800
6774	5772858	2747965
6775	5773646	2747083
6776	5774522	2746242
6777	5775397	2745401
6778	5776283	2744565
6779	5777166	2743728
6780	5778049	2742890
6781	5778935	2742054
6782	5779817	2741216
6783	5780607	2740335
6784	5781480	2739492
6785	5782358	2738653
6786	5783234	2737812
6787	5784121	2736976
6788	5785003	2736138
6789	5785882	2735299
6790	5786770	2734464
6791	5787662	2733630
6792	5788546	2732793
6793	5789328	2731908
6794	5790117	2731026
6795	5791006	2730191
6796	5791888	2729354
6797	5792768	2728514
6798	5793650	2727676
6799	5794544	2726844
6800	5795426	2726006
6801	5796220	2725126
6802	5797004	2724242
6803	5797802	2723365
6804	5798679	2722524
6805	5799467	2721642
6806	5800351	2720805
6807	5801224	2719963
6808	5802011	2719080
6809	5802879	2718235
6810	5803660	2717350
6811	5804448	2716468
6812	5805334	2715631
6813	5806121	2714749
6814	5807011	2713915
6815	5807887	2713074
6816	5808760	2712231
6817	5809637	2711391
6818	5810515	2710551
6819	5811401	2709715
6820	5812284	2708877
6821	5813161	2708036
6822	5813947	2707154
6823	5814744	2706276
6824	5815628	2705439
6825	5816517	2704604
6826	5817301	2703720
6827	5818192	2702886
6828	5818984	2702006
6829	5819874	2701171
6830	5820669	2700292
6831	5821457	2699410
6832	5822340	2698573
6833	5823224	2697736
6834	5824111	2696900
6835	5824994	2696062
6836	5825872	2695222
6837	5826759	2694386
6838	5827645	2693549
6839	5828527	2692711
6840	5829399	2691868
6841	5830275	2691027
6842	5831160	2690190
6843	5832044	2689352
6844	5832921	2688512
6845	5833713	2687632
6846	5834600	2686796
6847	5835392	2685916
6848	5836179	2685034
6849	5836957	2684148
6850	5837839	2683309
6851	5838714	2682468
6852	5839503	2681587
6853	5840390	2680751
6854	5841269	2679911
6855	5842153	2679074
6856	5843045	2678239
6857	5843829	2677356
6858	5844706	2676515
6859	5845582	2675674
6860	5846463	2674835
6861	5847339	2673994
6862	5848228	2673159
6863	5849014	2672277
6864	5849808	2671398
6865	5850698	2670563
6866	5851583	2669726
6867	5852458	2668884
6868	5853331	2668042
6869	5854129	2667165
6870	5854922	2666286
6871	5855705	2665402
6872	5856589	2664564
6873	5857475	2663728
6874	5858262	2662846
6875	5859046	2661963
6876	5859845	2661087
6877	5860736	2660252
6878	5861628	2659418
6879	5862509	2658580
6880	5863386	2657739
6881	5864270	2656901
6882	5865048	2656015
6883	5865933	2655178
6884	5866813	2654338
6885	5867607	2653460
6886	5868390	2652577
6887	5869270	2651737
6888	5870145	2650895
6889	5871026	2650056
6890	5871903	2649216
6891	5872783	2648376
6892	5873665	2647537
6893	5874552	2646701
6894	5875436	2645863
6895	5876318	2645025
6896	5877096	2644139
6897	5877978	2643301
6898	5878867	2642465
6899	5879758	2641630
6900	5880539	2640746
6901	5881425	2639909
6902	5882304	2639069
6903	5883086	2638185
6904	5883874	2637305
6905	5884761	2636468
6906	5885645	2635630
6907	5886434	2634750
6908	5887326	2633915
6909	5888205	2633076
6910	5889084	2632235
6911	5889878	2631357
6912	5890670	2630478
6913	5891462	2629599
6914	5892337	2628758
6915	5893212	2627916
6916	5894003	2627036
6917	5894786	2626153
6918	5895674	2625317
6919	5896455	2624433
6920	5897237	2623550
6921	5898119	2622712
6922	5899005	2621875
6923	5899786	2620991
6924	5900674	2620155
6925	5901557	2619316
6926	5902429	2618473
6927	5903316	2617636
6928	5904109	2616758
6929	5904986	2615917
6930	5905766	2615033
6931	5906557	2614154
6932	5907456	2613323
6933	5908240	2612440
6934	5909025	2611559
6935	5909897	2610715
6936	5910773	2609874
6937	5911565	2608995
6938	5912357	2608117
6939	5913240	2607278
6940	5914031	2606399
6941	5914937	2605571
6942	5915826	2604736
6943	5916608	2603852
6944	5917486	2603012
6945	5918282	2602135
6946	5919173	2601300
6947	5920054	2600461
6948	5920842	2599581
6949	5921736	2598747
6950	5922610	2597905
6951	5923485	2597063
6952	5924355	2596218
6953	5925223	2595374
6954	5926009	2594492
6955	5926877	2593647
6956	5927773	2592815
6957	5928559	2591934
6958	5929341	2591051
6959	5930212	2590207
6960	5931090	2589367
6961	5931879	2588487
6962	5932763	2587649
6963	5933549	2586768
6964	5934335	2585887
6965	5935128	2585010
6966	5936005	2584168
6967	5936885	2583328
6968	5937677	2582451
6969	5938469	2581572
6970	5939266	2580696
6971	5940049	2579815
6972	5940937	2578978
6973	5941826	2578142
6974	5942618	2577264
6975	5943498	2576424
6976	5944385	2575587
6977	5945266	2574748
6978	5946042	2573863
6979	5946822	2572980
6980	5947703	2572141
6981	5948588	2571303
6982	5949466	2570462
6983	5950256	2569583
6984	5951131	2568741
6985	5952012	2567902
6986	5952802	2567023
6987	5953587	2566142
6988	5954373	2565262
6989	5955239	2564416
6990	5956127	2563579
6991	5957008	2562740
6992	5957803	2561863
6993	5958594	2560985
6994	5959464	2560141
6995	5960333	2559296
6996	5961129	2558420
6997	5962007	2557580
6998	5962780	2556694
6999	5963669	2555858
7000	5964541	2555014
7001	5965430	2554178
7002	5966307	2553337
7003	5967194	2552500
7004	5968077	2551662
7005	5968960	2550823
7006	5969847	2549986
7007	5970734	2549149
7008	5971523	2548270
7009	5972314	2547392
7010	5973203	2546556
7011	5974083	2545716
7012	5974963	2544876
7013	5975741	2543992
7014	5976627	2543155
7015	5977515	2542318
7016	5978393	2541477
7017	5979271	2540636
7018	5980145	2539794
7019	5981032	2538956
7020	5981824	2538079
7021	5982698	2537236
7022	5983582	2536398
7023	5984468	2535560
7024	5985340	2534717
7025	5986124	2533836
7026	5986907	2532955
7027	5987696	2532076
7028	5988582	2531239
7029	5989471	2530402
7030	5990341	2529558
7031	5991226	2528720
7032	5992011	2527839
7033	5992790	2526957
7034	5993668	2526115
7035	5994457	2525237
7036	5995339	2524398
7037	5996119	2523516
7038	5997006	2522678
7039	5997883	2521837
7040	5998772	2521001
7041	5999572	2520127
7042	6000365	2519250
7043	6001145	2518368
7044	6001937	2517491
7045	6002731	2516614
7046	6003619	2515778
7047	6004502	2514939
7048	6005290	2514060
7049	6006169	2513219
7050	6007049	2512379
7051	6007937	2511542
7052	6008825	2510706
7053	6009699	2509863
7054	6010571	2509019
7055	6011363	2508142
7056	6012252	2507305
7057	6013129	2506464
7058	6013906	2505581
7059	6014780	2504738
7060	6015658	2503897
7061	6016436	2503014
7062	6017227	2502137
7063	6018109	2501297
7064	6018992	2500458
7065	6019880	2499622
7066	6020760	2498781
7067	6021549	2497903
7068	6022422	2497060
7069	6023212	2496182
7070	6024101	2495346
7071	6024895	2494470
7072	6025779	2493631
7073	6026661	2492792
7074	6027548	2491954
7075	6028436	2491117
7076	6029220	2490237
7077	6030112	2489402
7078	6030992	2488562
7079	6031872	2487721
7080	6032666	2486845
7081	6033549	2486006
7082	6034342	2485130
7083	6035242	2484297
7084	6036123	2483457
7085	6036919	2482582
7086	6037801	2481743
7087	6038676	2480900
7088	6039470	2480025
7089	6040347	2479183
7090	6041228	2478343
7091	6042017	2477465
7092	6042797	2476584
7093	6043679	2475744
7094	6044551	2474900
7095	6045427	2474059
7096	6046311	2473220
7097	6047094	2472339
7098	6047982	2471502
7099	6048865	2470663
7100	6049746	2469823
7101	6050622	2468981
7102	6051499	2468139
7103	6052378	2467298
7104	6053250	2466454
7105	6054047	2465580
7106	6054938	2464744
7107	6055811	2463900
7108	6056603	2463024
7109	6057389	2462145
7110	6058278	2461308
7111	6059152	2460465
7112	6059939	2459587
7113	6060726	2458709
7114	6061609	2457869
7115	6062395	2456991
7116	6063280	2456152
7117	6064155	2455309
7118	6065035	2454469
7119	6065912	2453627
7120	6066703	2452751
7121	6067585	2451911
7122	6068376	2451034
7123	6069251	2450191
7124	6070129	2449350
7125	6071014	2448511
7126	6071798	2447632
7127	6072592	2446757
7128	6073472	2445916
7129	6074341	2445071
7130	6075222	2444231
7131	6075997	2443348
7132	6076792	2442473
7133	6077675	2441634
7134	6078564	2440797
7135	6079431	2439951
7136	6080302	2439106
7137	6081181	2438265
7138	6081965	2437386
7139	6082842	2436544
7140	6083629	2435666
7141	6084516	2434829
7142	6085291	2433946
7143	6086161	2433101
7144	6087041	2432260
7145	6087907	2431414
7146	6088794	2430576
7147	6089581	2429698
7148	6090369	2428821
7149	6091248	2427980
7150	6092120	2427136
7151	6092995	2426293
7152	6093873	2425451
7153	6094752	2424610
7154	6095530	2423729
7155	6096306	2422847
7156	6097101	2421972
7157	6097987	2421134
7158	6098864	2420292
7159	6099743	2419451
7160	6100538	2418576
7161	6101412	2417733
7162	6102302	2416897
7163	6103173	2416052
7164	6103961	2415175
7165	6104843	2414335
7166	6105725	2413495
7167	6106595	2412650
7168	6107477	2411810
7169	6108349	2410966
7170	6109138	2410089
7171	6110028	2409252
7172	6110906	2408411
7173	6111799	2407575
7174	6112587	2406698
7175	6113371	2405819
7176	6114162	2404943
7177	6115046	2404104
7178	6115933	2403266
7179	6116820	2402428
7180	6117608	2401551
7181	6118496	2400713
7182	6119379	2399873
7183	6120264	2399034
7184	6121053	2398158
7185	6121836	2397279
7186	6122713	2396437
7187	6123588	2395594
7188	6124466	2394752
7189	6125351	2393913
7190	6126236	2393074
7191	6127030	2392200
7192	6127919	2391362
7193	6128807	2390524
7194	6129682	2389681
7195	6130476	2388807
7196	6131358	2387966
7197	6132241	2387127
7198	6133131	2386289
7199	6133920	2385413
7200	6134807	2384575
7201	6135681	2383731
7202	6136474	2382857
7203	6137358	2382017
7204	6138239	2381176
7205	6139118	2380335
7206	6139993	2379492
7207	6140879	2378653
7208	6141763	2377814
7209	6142536	2376931
7210	6143423	2376093
7211	6144211	2375216
7212	6145006	2374342
7213	6145803	2373469
7214	6146590	2372592
7215	6147381	2371716
7216	6148260	2370875
7217	6149045	2369998
7218	6149928	2369158
7219	6150812	2368318
7220	6151595	2367440
7221	6152375	2366560
7222	6153258	2365720
7223	6154051	2364845
7224	6154855	2363975
7225	6155736	2363134
7226	6156621	2362295
7227	6157510	2361458
7228	6158384	2360614
7229	6159171	2359738
7230	6159968	2358864
7231	6160847	2358023
7232	6161728	2357182
7233	6162514	2356305
7234	6163397	2355465
7235	6164266	2354620
7236	6165052	2353743
7237	6165842	2352867
7238	6166629	2351991
7239	6167421	2351116
7240	6168217	2350243
7241	6169100	2349403
7242	6169976	2348560
7243	6170771	2347687
7244	6171650	2346845
7245	6172521	2346001
7246	6173315	2345127
7247	6174109	2344253
7248	6174892	2343375
7249	6175772	2342534
7250	6176657	2341695
7251	6177532	2340851
7252	6178407	2340009
7253	6179195	2339133
7254	6179986	2338258
7255	6180873	2337419
7256	6181661	2336543
7257	6182547	2335704
7258	6183340	2334830
7259	6184129	2333955
7260	6184921	2333080
7261	6185713	2332206
7262	6186601	2331368
7263	6187489	2330530
7264	6188361	2329686
7265	6189247	2328846
7266	6190132	2328007
7267	6191012	2327166
7268	6191802	2326291
7269	6192690	2325453
7270	6193585	2324617
7271	6194379	2323744
7272	6195165	2322867
7273	6196053	2322029
7274	6196939	2321190
7275	6197817	2320348
7276	6198701	2319508
7277	6199594	2318672
7278	6200478	2317832
7279	6201361	2316992
7280	6202241	2316151
7281	6203022	2315272
7282	6203803	2314394
7283	6204685	2313553
7284	6205558	2312710
7285	6206451	2311873
7286	6207237	2310996
7287	6208014	2310117
7288	6208907	2309280
7289	6209786	2308439
7290	6210675	2307601
7291	6211561	2306762
7292	6212435	2305918
7293	6213309	2305074
7294	6214194	2304235
7295	6214983	2303360
7296	6215868	2302520
7297	6216666	2301648
7298	6217549	2300808
7299	6218335	2299932
7300	6219222	2299093
7301	6220099	2298250
7302	6220883	2297373
7303	6221765	2296533
7304	6222654	2295695
7305	6223536	2294854
7306	6224419	2294014
7307	6225297	2293172
7308	6226183	2292332
7309	6227069	2291493
7310	6227953	2290653
7311	6228838	2289813
7312	6229626	2288938
7313	6230503	2288095
7314	6231285	2287218
7315	6232171	2286379
7316	6233038	2285532
7317	6233909	2284687
7318	6234705	2283815
7319	6235585	2282973
7320	6236470	2282134
7321	6237350	2281292
7322	6238228	2280450
7323	6239107	2279608
7324	6239885	2278729
7325	6240753	2277883
7326	6241534	2277005
7327	6242315	2276127
7328	6243197	2275287
7329	6244077	2274445
7330	6244964	2273606
7331	6245775	2272739
7332	6246656	2271898
7333	6247542	2271059
7334	6248336	2270186
7335	6249210	2269342
7336	6249994	2268466
7337	6250884	2267627
7338	6251771	2266788
7339	6252551	2265911
7340	6253438	2265071
7341	6254313	2264228
7342	6255185	2263384
7343	6256068	2262543
7344	6256947	2261701
7345	6257827	2260859
7346	6258711	2260019
7347	6259582	2259174
7348	6260461	2258332
7349	6261339	2257489
7350	6262226	2256650
7351	6263108	2255809
7352	6263988	2254967
7353	6264787	2254096
7354	6265654	2253250
7355	6266537	2252409
7356	6267425	2251570
7357	6268209	2250694
7358	6269076	2249847
7359	6269952	2249004
7360	6270828	2248161
7361	6271713	2247321
7362	6272599	2246481
7363	6273487	2245642
7364	6274376	2244804
7365	6275265	2243965
7366	6276144	2243123
7367	6277028	2242282
7368	6277910	2241441
7369	6278689	2240563
7370	6279581	2239725
7371	6280461	2238883
7372	6281391	2238059
7373	6282272	2237218
7374	6283145	2236373
7375	6284016	2235528
7376	6284902	2234688
7377	6285696	2233816
